id,stop_id,route_id,trip_id,headsign,scheduled_arrival,predicted_arrival,delay_seconds,recorded_at
3652258,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:50:26.230557
3652259,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:50:26.230557
3652260,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:50:26.230557
3652261,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:50:26.230557
3652262,1_72984,1_102752,1_816297550,Downtown Redmond Station Overlake Village Station,1778088180000,1778088180000,0,2026-05-06T16:50:26.230557
3652263,1_72984,1_100162,1_720966350,University District Bellevue,1778088300000,1778088300000,0,2026-05-06T16:50:26.230557
3652264,1_72984,1_100136,1_761787310,Kirkland Transit Center Crossroads,1778088900000,1778088900000,0,2026-05-06T16:50:26.230557
3652265,1_72984,1_100162,1_720966070,University District Bellevue,1778089260000,1778089260000,0,2026-05-06T16:50:26.230557
3652266,1_72984,1_102752,1_816305080,Downtown Redmond Station Overlake Village Station,1778089380000,1778089380000,0,2026-05-06T16:50:26.230557
3652267,1_72984,1_102552,1_833608320,Bellevue Transit Center Bellevue Redmond Road,1778089800000,1778089800000,0,2026-05-06T16:50:26.230557
3652268,1_72984,1_100136,1_761789690,Kirkland Transit Center Crossroads,1778089800000,1778089800000,0,2026-05-06T16:50:26.230557
3652269,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086075000,-5,2026-05-06T16:50:26.392842
3652270,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086553000,713,2026-05-06T16:50:26.392842
3652271,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086946000,266,2026-05-06T16:50:26.392842
3652272,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087281000,121,2026-05-06T16:50:26.392842
3652273,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778087406000,426,2026-05-06T16:50:26.392842
3652274,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087699000,119,2026-05-06T16:50:26.392842
3652275,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087809000,49,2026-05-06T16:50:26.392842
3652276,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:50:26.392842
3652277,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088145000,85,2026-05-06T16:50:26.392842
3652278,1_72983,1_100136,1_761788130,Eastgate P&R,1778088420000,1778088426000,6,2026-05-06T16:50:26.392842
3652279,1_72983,1_100162,1_569496600,Eastgate P&R,1778088960000,1778088960000,0,2026-05-06T16:50:26.392842
3652280,1_72983,1_102752,1_833610690,Eastgate P&R,1778089140000,1778089140000,0,2026-05-06T16:50:26.392842
3652281,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:50:26.392842
3652282,1_72983,1_102552,1_816296000,South Bellevue Station Eastgate,1778089560000,1778089560000,0,2026-05-06T16:50:26.392842
3652283,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086164000,84,2026-05-06T16:51:26.470916
3652284,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:51:26.470916
3652285,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:51:26.470916
3652286,1_67652,40_100239,40_597756600,Seattle,1778088780000,1778088780000,0,2026-05-06T16:51:26.470916
3652287,1_67652,40_100239,40_597754140,Seattle,1778089680000,1778089680000,0,2026-05-06T16:51:26.470916
3652288,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086609000,109,2026-05-06T16:51:26.543146
3652289,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087083000,283,2026-05-06T16:51:26.543146
3652290,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087610000,210,2026-05-06T16:51:26.543146
3652291,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088300000,0,2026-05-06T16:51:26.543146
3652292,1_68007,40_100239,40_597756320,Bellevue,1778089200000,1778089200000,0,2026-05-06T16:51:26.543146
3652293,1_68007,1_102756,1_80904658,Spring District Station,1778088600000,1778089635000,1035,2026-05-06T16:51:26.543146
3652294,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086296000,96,2026-05-06T16:51:26.652323
3652295,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086307000,167,2026-05-06T16:51:26.652323
3652296,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086576000,136,2026-05-06T16:51:26.652323
3652297,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:51:26.652323
3652298,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:51:26.652323
3652299,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:51:26.652323
3652300,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:51:26.652323
3652301,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:51:26.652323
3652302,1_72984,1_102752,1_816297550,Downtown Redmond Station Overlake Village Station,1778088180000,1778088180000,0,2026-05-06T16:51:26.652323
3652303,1_72984,1_100162,1_720966350,University District Bellevue,1778088300000,1778088300000,0,2026-05-06T16:51:26.652323
3652304,1_72984,1_100136,1_761787310,Kirkland Transit Center Crossroads,1778088900000,1778088900000,0,2026-05-06T16:51:26.652323
3652305,1_72984,1_100162,1_720966070,University District Bellevue,1778089260000,1778089260000,0,2026-05-06T16:51:26.652323
3652306,1_72984,1_102752,1_816305080,Downtown Redmond Station Overlake Village Station,1778089380000,1778089380000,0,2026-05-06T16:51:26.652323
3652307,1_72984,1_102552,1_833608320,Bellevue Transit Center Bellevue Redmond Road,1778089800000,1778089800000,0,2026-05-06T16:51:26.652323
3652308,1_72984,1_100136,1_761789690,Kirkland Transit Center Crossroads,1778089800000,1778089800000,0,2026-05-06T16:51:26.652323
3652309,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086059000,-21,2026-05-06T16:51:26.753294
3652310,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086553000,713,2026-05-06T16:51:26.753294
3652311,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086971000,291,2026-05-06T16:51:26.753294
3652312,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087295000,135,2026-05-06T16:51:26.753294
3652313,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778087417000,437,2026-05-06T16:51:26.753294
3652314,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087699000,119,2026-05-06T16:51:26.753294
3652315,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087760000,0,2026-05-06T16:51:26.753294
3652316,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:51:26.753294
3652317,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088172000,112,2026-05-06T16:51:26.753294
3652318,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088314000,314,2026-05-06T16:51:26.753294
3652319,1_72983,1_100136,1_761788130,Eastgate P&R,1778088420000,1778088455000,35,2026-05-06T16:51:26.753294
3652320,1_72983,1_100162,1_569496600,Eastgate P&R,1778088960000,1778088960000,0,2026-05-06T16:51:26.753294
3652321,1_72983,1_102752,1_833610690,Eastgate P&R,1778089140000,1778089140000,0,2026-05-06T16:51:26.753294
3652322,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:51:26.753294
3652323,1_72983,1_102552,1_816296000,South Bellevue Station Eastgate,1778089560000,1778089560000,0,2026-05-06T16:51:26.753294
3652324,1_72983,1_100162,1_569496420,Issaquah Transit Center,1778089860000,1778089860000,0,2026-05-06T16:51:26.753294
3652325,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086209000,129,2026-05-06T16:52:26.823786
3652326,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:52:26.823786
3652327,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:52:26.823786
3652328,1_67652,40_100239,40_597756600,Seattle,1778088780000,1778088780000,0,2026-05-06T16:52:26.823786
3652329,1_67652,40_100239,40_597754140,Seattle,1778089680000,1778089680000,0,2026-05-06T16:52:26.823786
3652330,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086590000,90,2026-05-06T16:52:26.903129
3652331,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087204000,404,2026-05-06T16:52:26.903129
3652332,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087582000,182,2026-05-06T16:52:26.903129
3652333,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088300000,0,2026-05-06T16:52:26.903129
3652334,1_68007,40_100239,40_597756320,Bellevue,1778089200000,1778089200000,0,2026-05-06T16:52:26.903129
3652335,1_68007,1_102756,1_80904658,Spring District Station,1778088600000,1778089641000,1041,2026-05-06T16:52:26.903129
3652336,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086323000,123,2026-05-06T16:52:27.029043
3652337,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086336000,196,2026-05-06T16:52:27.029043
3652338,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086481000,41,2026-05-06T16:52:27.029043
3652339,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:52:27.029043
3652340,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:52:27.029043
3652341,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:52:27.029043
3652342,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:52:27.029043
3652343,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:52:27.029043
3652344,1_72984,1_102752,1_816297550,Downtown Redmond Station Overlake Village Station,1778088180000,1778088180000,0,2026-05-06T16:52:27.029043
3652345,1_72984,1_100162,1_720966350,University District Bellevue,1778088300000,1778088300000,0,2026-05-06T16:52:27.029043
3652346,1_72984,1_100136,1_761787310,Kirkland Transit Center Crossroads,1778088900000,1778088900000,0,2026-05-06T16:52:27.029043
3652347,1_72984,1_100162,1_720966070,University District Bellevue,1778089260000,1778089260000,0,2026-05-06T16:52:27.029043
3652348,1_72984,1_102752,1_816305080,Downtown Redmond Station Overlake Village Station,1778089380000,1778089380000,0,2026-05-06T16:52:27.029043
3652349,1_72984,1_102552,1_833608320,Bellevue Transit Center Bellevue Redmond Road,1778089800000,1778089800000,0,2026-05-06T16:52:27.029043
3652350,1_72984,1_100136,1_761789690,Kirkland Transit Center Crossroads,1778089800000,1778089800000,0,2026-05-06T16:52:27.029043
3652351,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778085959000,-121,2026-05-06T16:52:27.165544
3652352,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086553000,713,2026-05-06T16:52:27.165544
3652353,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086930000,250,2026-05-06T16:52:27.165544
3652354,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087317000,157,2026-05-06T16:52:27.165544
3652355,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778087478000,498,2026-05-06T16:52:27.165544
3652356,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087708000,128,2026-05-06T16:52:27.165544
3652357,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087782000,22,2026-05-06T16:52:27.165544
3652358,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:52:27.165544
3652359,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088220000,160,2026-05-06T16:52:27.165544
3652360,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088314000,314,2026-05-06T16:52:27.165544
3652361,1_72983,1_100136,1_761788130,Eastgate P&R,1778088420000,1778088459000,39,2026-05-06T16:52:27.165544
3652362,1_72983,1_100162,1_569496600,Eastgate P&R,1778088960000,1778088960000,0,2026-05-06T16:52:27.165544
3652363,1_72983,1_102752,1_833610690,Eastgate P&R,1778089140000,1778089140000,0,2026-05-06T16:52:27.165544
3652364,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:52:27.165544
3652365,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:52:27.165544
3652366,1_72983,1_102552,1_816296000,South Bellevue Station Eastgate,1778089560000,1778089560000,0,2026-05-06T16:52:27.165544
3652367,1_72983,1_100162,1_569496420,Issaquah Transit Center,1778089860000,1778089860000,0,2026-05-06T16:52:27.165544
3652368,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086227000,147,2026-05-06T16:53:27.239764
3652369,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:53:27.239764
3652370,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:53:27.239764
3652371,1_67652,40_100239,40_597756600,Seattle,1778088780000,1778088780000,0,2026-05-06T16:53:27.239764
3652372,1_67652,40_100239,40_597754140,Seattle,1778089680000,1778089680000,0,2026-05-06T16:53:27.239764
3652373,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086523000,23,2026-05-06T16:53:27.323759
3652374,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087204000,404,2026-05-06T16:53:27.323759
3652375,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087528000,128,2026-05-06T16:53:27.323759
3652376,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088300000,0,2026-05-06T16:53:27.323759
3652377,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088300000,0,2026-05-06T16:53:27.323759
3652378,1_68007,1_102756,1_80904658,Spring District Station,1778088600000,1778088600000,0,2026-05-06T16:53:27.323759
3652379,1_68007,40_100239,40_597756320,Bellevue,1778089200000,1778089200000,0,2026-05-06T16:53:27.323759
3652380,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086324000,184,2026-05-06T16:53:27.433716
3652381,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086333000,133,2026-05-06T16:53:27.433716
3652382,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086482000,42,2026-05-06T16:53:27.433716
3652383,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:53:27.433716
3652384,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:53:27.433716
3652385,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:53:27.433716
3652386,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:53:27.433716
3652387,1_72984,1_102752,1_816297550,Downtown Redmond Station Overlake Village Station,1778088180000,1778088180000,0,2026-05-06T16:53:27.433716
3652388,1_72984,1_100162,1_720966350,University District Bellevue,1778088300000,1778088300000,0,2026-05-06T16:53:27.433716
3652389,1_72984,1_100136,1_761787310,Kirkland Transit Center Crossroads,1778088900000,1778088900000,0,2026-05-06T16:53:27.433716
3652390,1_72984,1_100162,1_720966070,University District Bellevue,1778089260000,1778089260000,0,2026-05-06T16:53:27.433716
3652391,1_72984,1_102752,1_816305080,Downtown Redmond Station Overlake Village Station,1778089380000,1778089380000,0,2026-05-06T16:53:27.433716
3652392,1_72984,1_102552,1_833608320,Bellevue Transit Center Bellevue Redmond Road,1778089800000,1778089800000,0,2026-05-06T16:53:27.433716
3652393,1_72984,1_100136,1_761789690,Kirkland Transit Center Crossroads,1778089800000,1778089800000,0,2026-05-06T16:53:27.433716
3652394,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086891000,211,2026-05-06T16:53:27.529908
3652395,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087379000,219,2026-05-06T16:53:27.529908
3652396,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778087427000,447,2026-05-06T16:53:27.529908
3652397,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087673000,93,2026-05-06T16:53:27.529908
3652398,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087817000,57,2026-05-06T16:53:27.529908
3652399,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:53:27.529908
3652400,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088121000,61,2026-05-06T16:53:27.529908
3652401,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088244000,244,2026-05-06T16:53:27.529908
3652402,1_72983,1_100136,1_761788130,Eastgate P&R,1778088420000,1778088490000,70,2026-05-06T16:53:27.529908
3652403,1_72983,1_100162,1_569496600,Eastgate P&R,1778088960000,1778088960000,0,2026-05-06T16:53:27.529908
3652404,1_72983,1_102752,1_833610690,Eastgate P&R,1778089140000,1778089140000,0,2026-05-06T16:53:27.529908
3652405,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:53:27.529908
3652406,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:53:27.529908
3652407,1_72983,1_102552,1_816296000,South Bellevue Station Eastgate,1778089560000,1778089560000,0,2026-05-06T16:53:27.529908
3652408,1_72983,1_100162,1_569496420,Issaquah Transit Center,1778089860000,1778089860000,0,2026-05-06T16:53:27.529908
3652409,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086293000,213,2026-05-06T16:54:27.618714
3652410,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:54:27.618714
3652411,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:54:27.618714
3652412,1_67652,40_100239,40_597756600,Seattle,1778088780000,1778088780000,0,2026-05-06T16:54:27.618714
3652413,1_67652,40_100239,40_597754140,Seattle,1778089680000,1778089680000,0,2026-05-06T16:54:27.618714
3652414,1_67652,40_100239,40_597754140,Seattle,1778089680000,1778089680000,0,2026-05-06T16:54:27.618714
3652415,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086541000,41,2026-05-06T16:54:27.692122
3652416,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087205000,405,2026-05-06T16:54:27.692122
3652417,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087484000,84,2026-05-06T16:54:27.692122
3652418,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088297000,-3,2026-05-06T16:54:27.692122
3652419,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088300000,0,2026-05-06T16:54:27.692122
3652420,1_68007,40_100239,40_597756320,Bellevue,1778089200000,1778089200000,0,2026-05-06T16:54:27.692122
3652421,1_68007,1_102756,1_80904658,Spring District Station,1778088600000,1778089641000,1041,2026-05-06T16:54:27.692122
3652422,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086336000,136,2026-05-06T16:54:27.786449
3652423,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086346000,206,2026-05-06T16:54:27.786449
3652424,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086468000,28,2026-05-06T16:54:27.786449
3652425,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:54:27.786449
3652426,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:54:27.786449
3652427,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:54:27.786449
3652428,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:54:27.786449
3652429,1_72984,1_102752,1_816297550,Downtown Redmond Station Overlake Village Station,1778088180000,1778088180000,0,2026-05-06T16:54:27.786449
3652430,1_72984,1_100162,1_720966350,University District Bellevue,1778088300000,1778088300000,0,2026-05-06T16:54:27.786449
3652431,1_72984,1_100136,1_761787310,Kirkland Transit Center Crossroads,1778088900000,1778088900000,0,2026-05-06T16:54:27.786449
3652432,1_72984,1_100162,1_720966070,University District Bellevue,1778089260000,1778089260000,0,2026-05-06T16:54:27.786449
3652433,1_72984,1_102752,1_816305080,Downtown Redmond Station Overlake Village Station,1778089380000,1778089380000,0,2026-05-06T16:54:27.786449
3652434,1_72984,1_102552,1_833608320,Bellevue Transit Center Bellevue Redmond Road,1778089800000,1778089800000,0,2026-05-06T16:54:27.786449
3652435,1_72984,1_100136,1_761789690,Kirkland Transit Center Crossroads,1778089800000,1778089800000,0,2026-05-06T16:54:27.786449
3652436,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086865000,185,2026-05-06T16:54:27.884343
3652437,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087412000,252,2026-05-06T16:54:27.884343
3652438,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778087445000,465,2026-05-06T16:54:27.884343
3652439,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087712000,132,2026-05-06T16:54:27.884343
3652440,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087797000,37,2026-05-06T16:54:27.884343
3652441,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:54:27.884343
3652442,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088060000,0,2026-05-06T16:54:27.884343
3652443,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088189000,189,2026-05-06T16:54:27.884343
3652444,1_72983,1_100136,1_761788130,Eastgate P&R,1778088420000,1778088505000,85,2026-05-06T16:54:27.884343
3652445,1_72983,1_100162,1_569496600,Eastgate P&R,1778088960000,1778088960000,0,2026-05-06T16:54:27.884343
3652446,1_72983,1_102752,1_833610690,Eastgate P&R,1778089140000,1778089140000,0,2026-05-06T16:54:27.884343
3652447,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:54:27.884343
3652448,1_72983,1_100136,1_761787710,Eastgate P&R,1778089260000,1778089260000,0,2026-05-06T16:54:27.884343
3652449,1_72983,1_102552,1_816296000,South Bellevue Station Eastgate,1778089560000,1778089560000,0,2026-05-06T16:54:27.884343
3652450,1_72983,1_100162,1_569496420,Issaquah Transit Center,1778089860000,1778089860000,0,2026-05-06T16:54:27.884343
3652451,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086336000,256,2026-05-06T16:55:27.957154
3652452,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:55:27.957154
3652453,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:55:27.957154
3652454,1_67652,40_100239,40_597756600,Seattle,1778088780000,1778088780000,0,2026-05-06T16:55:27.957154
3652455,1_67652,40_100239,40_597754140,Seattle,1778089680000,1778089680000,0,2026-05-06T16:55:27.957154
3652456,1_67652,40_100239,40_597754140,Seattle,1778089680000,1778089680000,0,2026-05-06T16:55:27.957154
3652457,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086557000,57,2026-05-06T16:55:28.030710
3652458,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087205000,405,2026-05-06T16:55:28.030710
3652459,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087441000,41,2026-05-06T16:55:28.030710
3652460,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088297000,-3,2026-05-06T16:55:28.030710
3652461,1_68007,40_100239,40_597754120,Bellevue,1778088300000,1778088300000,0,2026-05-06T16:55:28.030710
3652462,1_68007,40_100239,40_597756320,Bellevue,1778089200000,1778089200000,0,2026-05-06T16:55:28.030710
3652463,1_68007,1_102756,1_80904658,Spring District Station,1778088600000,1778089587000,987,2026-05-06T16:55:28.030710
3652464,1_68007,40_100239,40_597754860,Bellevue,1778090100000,1778090100000,0,2026-05-06T16:55:28.030710
3652465,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086358000,158,2026-05-06T16:55:28.134079
3652466,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086368000,228,2026-05-06T16:55:28.134079
3652467,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086447000,7,2026-05-06T16:55:28.134079
3652468,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:55:28.134079
3652469,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:55:28.134079
3652470,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:55:28.134079
3652471,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:55:28.134079
3652472,1_72984,1_102752,1_816297550,Downtown Redmond Station Overlake Village Station,1778088180000,1778088180000,0,2026-05-06T16:55:28.134079
3652473,1_72984,1_100162,1_720966350,University District Bellevue,1778088300000,1778088300000,0,2026-05-06T16:55:28.134079
3652474,1_72984,1_100136,1_761787310,Kirkland Transit Center Crossroads,1778088900000,1778088900000,0,2026-05-06T16:55:28.134079
3652475,1_72984,1_100162,1_720966070,University District Bellevue,1778089260000,1778089260000,0,2026-05-06T16:55:28.134079
3652476,1_72984,1_102752,1_816305080,Downtown Redmond Station Overlake Village Station,1778089380000,1778089380000,0,2026-05-06T16:55:28.134079
3652477,1_72984,1_102552,1_833608320,Bellevue Transit Center Bellevue Redmond Road,1778089800000,1778089800000,0,2026-05-06T16:55:28.134079
3652478,1_72984,1_100136,1_761789690,Kirkland Transit Center Crossroads,1778089800000,1778089800000,0,2026-05-06T16:55:28.134079
3652479,1_72984,1_100162,1_721030320,University District Bellevue,1778090100000,1778090100000,0,2026-05-06T16:55:28.134079
3652480,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086882000,202,2026-05-06T16:55:28.246633
3652481,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778087380000,400,2026-05-06T16:55:28.246633
3652482,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087457000,297,2026-05-06T16:55:28.246633
3652483,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087723000,143,2026-05-06T16:55:28.246633
3652484,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087848000,88,2026-05-06T16:55:28.246633
3652485,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088060000,0,2026-05-06T16:55:28.246633
3652486,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088196000,196,2026-05-06T16:55:28.246633
